No,Latitude,Longitude,Peso
1673621499,2.8386357,-60.6684816,0
1673621500,2.8390675,-60.6757723,0
1673621501,2.8399263,-60.65609,0
1673621502,2.8410346,-60.6679033,0
1673621503,2.8416461,-60.6545871,0
1673621506,2.8423183,-60.6701885,0
1673621518,2.8437951,-60.6674802,0
1673621519,2.8438629,-60.6673883,1
1673621536,2.8443681,-60.6522122,0
1673621552,2.8470861,-60.666449,0
1673621553,2.8485638,-60.6485266,0
1673621555,2.8508197,-60.6465607,0
1673621556,2.8508142,-60.6655664,0
1673621559,2.8511842,-60.6654233,0
1673621561,2.8519503,-60.645565,0
1673707727,2.7938807,-60.6852874,0
1673707731,2.7943341,-60.6839061,0
1673707732,2.7943709,-60.6848864,0
1673707734,2.7947751,-60.6861624,0
1673707739,2.7948431,-60.6844935,0
1673707740,2.7949034,-60.6854121,0
1673707741,2.7951056,-60.6810053,0
1673707743,2.7951981,-60.6832623,0
1673707744,2.7954124,-60.6816651,0
1673707746,2.7955839,-60.6837136,0
1673707748,2.7956602,-60.6837974,0
1673707749,2.7957185,-60.6854624,0
1673707750,2.7957928,-60.6809101,0
1673707752,2.7959683,-60.68298,0
1673707759,2.7960835,-60.6858674,0
1673707761,2.7965711,-60.6848489,0
1673707762,2.7966568,-60.681303,0
1673707763,2.7968966,-60.688443,0
1673707766,2.7968604,-60.6835628,0
1673707767,2.7969568,-60.6805305,0
1673707768,2.7969903,-60.6869551,0
1673707769,2.7970319,-60.6806566,0
1673707770,2.797285,-60.6888615,0
1673707771,2.7972757,-60.6828171,0
1673707778,2.7974565,-60.6842186,0
1673707780,2.7976467,-60.6885517,0
1673707782,2.7976896,-60.6877778,0
1673707784,2.7977994,-60.6862584,0
1673707786,2.7980499,-60.6881882,0
1673707790,2.7982187,-60.6802422,0
1673707791,2.7983546,-60.6893738,0
1673707793,2.7984611,-60.6878167,0
1673707794,2.798508,-60.6870684,0
1673707797,2.7985281,-60.682274,0
1673707802,2.7986225,-60.6855402,0
1673707803,2.7986224,-60.6833703,0
1673707804,2.7986018,-60.6823625,0
1673707805,2.7987618,-60.6823021,0
1673707806,2.7988549,-60.6874694,0
1673707808,2.7989447,-60.6850313,0
1673707809,2.7990755,-60.6805609,0
1673707816,2.7990759,-60.6820688,0
1673707818,2.7991135,-60.6858198,0
1673707820,2.7991496,-60.6865266,0
1673707821,2.799165,-60.6828312,0
1673707822,2.7991864,-60.6886476,0
1673707823,2.7992474,-60.68643,0
1673707824,2.7993519,-60.679809,0
1673707825,2.799374,-60.6870134,0
1673707826,2.7995153,-60.683253,0
1673707827,2.7996595,-60.6882286,0
1673707834,2.7996751,-60.6818113,0
1673707836,2.7998837,-60.6836566,0
1673707837,2.7999572,-60.6821763,0
1673707839,2.8000906,-60.6840234,0
1673707840,2.8001429,-60.6856596,0
1673707842,2.8002333,-60.6815578,0
1673707844,2.8003136,-60.6801952,0
1673707846,2.80024,-60.6840549,0
1673707848,2.8002969,-60.6825778,0
1673707850,2.8006351,-60.6844942,0
1673707851,2.8006494,-60.6829944,0
1673707853,2.8006047,-60.6795214,0
1673707855,2.8007811,-60.6813365,0
1673707857,2.800777,-60.6784101,0
1673707858,2.8008253,-60.6814237,0
1673707860,2.8009151,-60.6849615,0
1673707861,2.8010249,-60.6833797,0
1673707863,2.8009834,-60.6848918,0
1673707865,2.8010142,-60.6841508,0
1673707866,2.8013544,-60.6853142,0
1673707868,2.8014449,-60.6778555,0
1673707869,2.801532,-60.6810582,0
1673707870,2.8015996,-60.6792954,0
1673707871,2.8016287,-60.6810207,0
1673707872,2.8016307,-60.6814266,0
1673707873,2.8016592,-60.6810851,0
1673707874,2.8017469,-60.6849776,0
1673707875,2.8018052,-60.6834655,0
1673707876,2.8018923,-60.6819085,0
1673707877,2.8020751,-60.6861041,0
1673707878,2.8022211,-60.6787388,0
1673707880,2.802418,-60.6805808,0
1673707881,2.8024569,-60.6857769,0
1673707883,2.8025499,-60.6842655,0
1673707884,2.8025674,-60.680448,0
1673707885,2.8028567,-60.6781631,0
1673707886,2.8032399,-60.6798409,0
1673707888,2.8032164,-60.675838,0
1673707889,2.8032686,-60.6815122,0
1673707890,2.8034615,-60.6775975,0
1673707891,2.8036316,-60.6749797,0
1673707892,2.803866,-60.675268,0
1673707893,2.8039678,-60.680904,0
1673707894,2.8041647,-60.6824966,0
1673707895,2.804138,-60.6770235,0
1673707896,2.8042263,-60.6825623,0
1673707897,2.8042156,-60.6769498,0
1673707899,2.8042933,-60.6730096,0
1673707900,2.8043395,-60.6734072,0
1673707901,2.8043656,-60.6738639,0
1673707902,2.8043784,-60.674283,0
1673707903,2.8044125,-60.6748348,0
1673707904,2.8044938,-60.6787213,0
1673707905,2.804509,-60.6748067,0
1673707906,2.8046255,-60.683029,0
1673707907,2.8047974,-60.672913,0
1673707908,2.8048546,-60.6818864,0
1673707909,2.804876,-60.6763597,0
1673707910,2.8050514,-60.6834984,0
1673707911,2.80503,-60.6733033,0
1673707912,2.8051171,-60.6835775,0
1673707913,2.8052444,-60.6736774,0
1673707915,2.805416,-60.6880024,1
1673707916,2.8054466,-60.6740717,0
1673707917,2.8054717,-60.6758712,0
1673707920,2.8058494,-60.6775194,0
1673707921,2.8059837,-60.6845643,0
1673707922,2.8059835,-60.6818696,0
1673707923,2.8060528,-60.6874326,0
1673707924,2.8064447,-60.6769941,0
1673707925,2.8066834,-60.6853577,0
1673707926,2.8067049,-60.6785134,0
1673707927,2.8067029,-60.6880996,0
1673707928,2.8068101,-60.6727313,0
1673707929,2.8069605,-60.6744146,0
1673707930,2.8070035,-60.6745378,0
1673707931,2.8073092,-60.6779689,0
1673707932,2.807344,-60.6806562,0
1673707933,2.8074452,-60.6862319,0
1673707934,2.8075798,-60.6794989,0
1673707935,2.8075635,-60.6909036,0
1673707938,2.8078631,-60.6737418,0
1673707940,2.8079207,-60.6711736,0
1673707941,2.8080493,-60.6869133,0
1673707942,2.8081507,-60.6789909,0
1673707943,2.8081591,-60.6724705,0
1673707944,2.8082251,-60.6790745,0
1673707946,2.8084114,-60.6752948,0
1673707947,2.8086614,-60.6730632,0
1673707948,2.8086748,-60.6710878,0
1673707950,2.8087752,-60.685039,0
1673707955,2.8089197,-60.6879415,0
1673707956,2.8089859,-60.6912169,0
1673707957,2.8090779,-60.6735803,0
1673707959,2.8090866,-60.6799767,0
1673707960,2.809082,-60.6726985,0
1673707961,2.8091635,-60.6800664,0
1673707963,2.8093616,-60.6762536,0
1673707964,2.8093675,-60.6857163,0
1673707965,2.8096124,-60.6742223,0
1673707967,2.8097918,-60.6740808,0
1673707970,2.8098177,-60.6862311,0
1673707972,2.810057,-60.6810607,0
1673707974,2.8100438,-60.671985,0
1673707976,2.8101027,-60.6709255,0
1673707979,2.8101669,-60.6838438,0
1673707980,2.8101941,-60.6772212,0
1673707982,2.8102657,-60.6772968,0
1673707985,2.810309,-60.6736198,0
1673707986,2.8103036,-60.6724249,0
1673707989,2.8107409,-60.6818305,0
1673707990,2.8107103,-60.6916011,0
1673707991,2.8107331,-60.6844911,0
1673707993,2.8106635,-60.6917119,0
1673707998,2.8111025,-60.6782247,0
1673707999,2.8110903,-60.6876424,0
1673708002,2.811165,-60.6783129,0
1673708003,2.8111943,-60.6849859,0
1673708004,2.8113195,-60.6745065,0
1673708007,2.8115972,-60.6917489,0
1673708012,2.8119414,-60.688623,0
1673708014,2.8120418,-60.6792783,0
1673708019,2.8124732,-60.6864538,0
1673708022,2.8125537,-60.6863742,0
1673708029,2.8127595,-60.6815455,0
1673708030,2.8128452,-60.6814512,0
1673708032,2.812936,-60.6784868,0
1673708034,2.8130739,-60.6923442,0
1673708038,2.8131163,-60.6926801,0
1673708063,2.8133148,-60.6926138,0
1673708065,2.8133092,-60.687415,0
1673708071,2.8134007,-60.6873411,0
1673708092,2.8135357,-60.683468,0
1673708093,2.813568,-60.6925099,0
1673708110,2.81379,-60.6853181,0
1673708112,2.8139038,-60.6704969,0
1673708117,2.8146253,-60.6845996,0
1673708119,2.8146423,-60.6862748,0
1673708133,2.8149247,-60.6696464,0
1673708137,2.8152408,-60.680691,0
1673708140,2.8155099,-60.6702656,0
1673708143,2.8156034,-60.6837129,0
1673708145,2.8157079,-60.683612,1
1673708156,2.8158124,-60.6706187,0
1673708161,2.8160134,-60.6825543,0
1673708162,2.816137,-60.6672098,0
1673708163,2.816126,-60.6849961,0
1673708164,2.816219,-60.6671473,0
1673708166,2.8165821,-60.6842334,0
1673708167,2.8166555,-60.6715572,0
1673708168,2.8167318,-60.6716417,0
1673708183,2.8167885,-60.6679244,0
1673708185,2.8168521,-60.6678649,0
1673708188,2.8173345,-60.6663069,0
1673708189,2.8175542,-60.6661209,0
1673708190,2.8176773,-60.6689496,0
1673708191,2.8177371,-60.6690195,0
1673708197,2.8177488,-60.6688802,0
1673708200,2.8178114,-60.6689518,0
1673708201,2.817889,-60.6669844,0
1673708203,2.8178847,-60.6820844,0
1673708205,2.8179524,-60.6704365,0
1673708207,2.8185438,-60.6699365,0
1673708208,2.8186121,-60.683688,0
1673708209,2.8185988,-60.6829652,0
1673708210,2.8186141,-60.6698784,0
1673708211,2.8186444,-60.6820716,0
1673708218,2.8186982,-60.6812507,0
1673708221,2.8187597,-60.6802477,0
1673708223,2.8187781,-60.6679819,0
1673708226,2.8188407,-60.6680433,0
1673708238,2.8193818,-60.667564,0
1673708239,2.8193408,-60.667505,0
1673708241,2.8193726,-60.6684848,0
1673708243,2.8194962,-60.6674824,0
1673708244,2.8194604,-60.6674293,0
1673708245,2.8196546,-60.6820688,0
1673708248,2.8199981,-60.6827527,0
1673708250,2.8200536,-60.6784791,0
1673708251,2.8201319,-60.678148,0
1673708252,2.8203732,-60.6642757,0
1673708257,2.8205207,-60.66645,0
1673708258,2.8205689,-60.6665011,0
1673708262,2.8212047,-60.6635755,0
1673708265,2.8213267,-60.6694172,0
1673708266,2.82133,-60.6782003,0
1673708267,2.8213532,-60.6785474,0
1673708269,2.8215084,-60.6638941,0
1673708270,2.8215058,-60.665603,1
1673708274,2.8221527,-60.6702872,0
1673708275,2.8222157,-60.6703723,0
1673708281,2.8223041,-60.6684363,0
1673708283,2.8223503,-60.6648698,0
1673708284,2.8223727,-60.6685151,0
1673708285,2.8224085,-60.6649288,0
1673708286,2.8226644,-60.6891632,0
1673708287,2.8227019,-60.689945,0
1673708289,2.8228536,-60.6924789,0
1673708290,2.823161,-60.669418,0
1673708291,2.8232247,-60.6694819,0
1673708303,2.823305,-60.6899204,0
1673708304,2.8233511,-60.6903887,0
1673708305,2.8233597,-60.6676701,0
1673708306,2.8233854,-60.6910314,0
1673708308,2.8233785,-60.6911831,0
1673708309,2.8233987,-60.6918204,0
1673708322,2.8234998,-60.6638747,0
1673708323,2.8234796,-60.6903875,0
1673708325,2.8235319,-60.6637663,0
1673708326,2.8235254,-60.6910234,0
1673708327,2.8235472,-60.6639313,0
1673708328,2.8235682,-60.6638144,0
1673708329,2.823598,-60.6623881,0
1673708330,2.8236214,-60.6638724,0
1673708332,2.8239264,-60.6642107,0
1673708334,2.8240232,-60.6884343,0
1673708335,2.8240722,-60.6890693,0
1673708336,2.8241057,-60.6668526,0
1673708337,2.824107,-60.6896997,0
1673708338,2.8241365,-60.6909928,0
1673708339,2.8241469,-60.6685683,0
1673708340,2.8241947,-60.6669498,0
1673708341,2.8242104,-60.6686474,0
1673708342,2.8242227,-60.6923981,0
1673708343,2.8242348,-60.662919,0
1673708346,2.82444,-60.6605323,0
1673708347,2.8244755,-60.6621409,0
1673708348,2.8245597,-60.6903313,0
1673708351,2.8246468,-60.6597582,0
1673708352,2.824697,-60.6624016,0
1673708354,2.8246927,-60.6909512,0
1673708356,2.8247049,-60.659693,0
1673708357,2.8247058,-60.6635476,0
1673708358,2.8248704,-60.6612655,0
1673708359,2.824981,-60.6678303,0
1673708360,2.825046,-60.667906,0
1673708363,2.8252689,-60.6630367,0
1673708364,2.825393,-60.695475,0
1673708368,2.8254925,-60.6966627,0
1673708370,2.825503,-60.694033,0
1673708371,2.8255498,-60.6954998,0
1673708379,2.8256223,-60.6947515,0
1673708381,2.8256224,-60.6920355,0
1673708383,2.8256647,-60.6940486,0
1673708385,2.8257988,-60.6919601,0
1673708386,2.8259619,-60.6714502,0
1673708387,2.8259605,-60.696833,0
1673708391,2.8263004,-60.6917718,0
1673708402,2.8263536,-60.6957686,0
1673708405,2.8265069,-60.6905258,0
1673708406,2.8265589,-60.6698942,0
1673708407,2.8265759,-60.6958365,0
1673708408,2.8265904,-60.662903,0
1673708409,2.8266468,-60.6970826,0
1673708410,2.8266707,-60.664613,0
1673708411,2.8267492,-60.664714,0
1673708412,2.8267931,-60.6930419,0
1673708417,2.8267965,-60.6951636,0
1673708418,2.8269432,-60.6915464,0
1673708419,2.8270253,-60.6936442,0
1673708420,2.8270135,-60.6945005,0
1673708421,2.8270078,-60.6959685,0
1673708423,2.8272467,-60.693866,0
1673708424,2.8273554,-60.6935366,0
1673708425,2.8274159,-60.6928062,0
1673708426,2.8275324,-60.6655893,0
1673708427,2.8275973,-60.6656713,0
1673708428,2.8276378,-60.6912986,0
1673708430,2.8277584,-60.6961818,0
1673708431,2.8278732,-60.6919599,0
1673708432,2.8279299,-60.6692404,0
1673708434,2.8280276,-60.6634224,0
1673708435,2.8280734,-60.6956025,0
1673708436,2.8280845,-60.6925531,0
1673708440,2.8281174,-60.6635153,0
1673708442,2.8281129,-60.6633398,0
1673708443,2.8282038,-60.6634381,2
1673708444,2.828312,-60.6931921,0
1673708447,2.8284498,-60.6917353,0
1673708449,2.8284939,-60.6899947,0
1673708465,2.8288923,-60.6644011,0
1673708466,2.8289626,-60.6644788,0
1673708469,2.8290422,-60.6914241,0
1673708473,2.8291819,-60.6916837,0
1673708481,2.829242,-60.6921142,0
1673708482,2.8294689,-60.6696066,0
1673708492,2.8299368,-60.6922238,0
1673708498,2.8299712,-60.6705373,0
1673708502,2.8301997,-60.6914103,0
1673708513,2.8304987,-60.666053,0
1673708515,2.8305927,-60.6690212,0
1673708517,2.8309742,-60.6666122,0
1673708520,2.8311352,-60.6696347,0
1673708527,2.8315391,-60.6672683,0
1673708533,2.8319214,-60.6678448,0
1673708536,2.8319337,-60.6633006,0
1673708539,2.8320532,-60.6582981,0
1673708548,2.832108,-60.664652,0
1673708550,2.8323769,-60.6629177,0
1673708554,2.8324568,-60.6684699,0
1673708558,2.832514,-60.6642988,0
1673708560,2.8326126,-60.6578024,0
1673708562,2.8326612,-60.6685282,0
1673708563,2.8328819,-60.6624808,0
1673708564,2.8329113,-60.6592821,0
1673708565,2.8329576,-60.6656409,0
1673708566,2.8329596,-60.6639053,0
1673708579,2.8331069,-60.6653849,0
1673708582,2.8330902,-60.668997,0
1673708585,2.8331889,-60.6659104,0
1673708586,2.8332057,-60.6572815,0
1673708589,2.8333346,-60.6597595,0
1673708590,2.8334343,-60.6634932,0
1673708591,2.833476,-60.6668198,0
1673708592,2.8334827,-60.6587875,0
1673708593,2.8336328,-60.6577661,0
1673708594,2.8337524,-60.6632164,0
1673708613,2.8337878,-60.6653676,0
1673708615,2.8337954,-60.6602195,0
1673708617,2.8338458,-60.6683589,0
1673708618,2.8339171,-60.667409,0
1673708620,2.8339957,-60.6615034,0
1673708621,2.8340613,-60.6582646,0
1673708622,2.8342858,-60.6641164,0
1673708623,2.834286,-60.6688422,0
1673708624,2.8343321,-60.6679093,0
1673708642,2.8345068,-60.6587565,0
1673708644,2.8345749,-60.6625016,0
1673708646,2.8345802,-60.6569553,0
1673708648,2.8346403,-60.6609462,0
1673708650,2.8347625,-60.6693885,0
1673708651,2.8347781,-60.6684035,0
1673708655,2.8348891,-60.655814,0
1673708656,2.8349214,-60.6592376,0
1673708657,2.8350216,-60.6574363,0
1673708669,2.8352175,-60.661936,0
1673708671,2.8352765,-60.6679545,0
1673708674,2.8352911,-60.66373,0
1673708678,2.8354179,-60.666076,0
1673708680,2.8356358,-60.6600869,0
1673708683,2.8356447,-60.6626755,0
1673708685,2.8357542,-60.6568155,0
1673708688,2.8358508,-60.6584247,0
1673708689,2.8360883,-60.6672397,0
1673708695,2.8360869,-60.6634304,0
1673708698,2.8361829,-60.6690571,0
1673708701,2.8362279,-60.6610602,0
1673708706,2.8365606,-60.6680419,0
1673708709,2.8365009,-60.6561328,0
1673708713,2.836603,-60.6578039,0
1673708718,2.8367815,-60.6620284,0
1673708722,2.8371344,-60.6652827,0
1673708724,2.8372191,-60.6555048,0
1673708726,2.8373213,-60.6601039,0
1673708729,2.8373188,-60.662963,0
1673708732,2.8373272,-60.6585956,0
1673708734,2.8373288,-60.6541279,0
1673708736,2.8373574,-60.6571358,0
1673708738,2.8375806,-60.6677346,0
1673708741,2.8377977,-60.6637905,0
1673708744,2.837845,-60.6537226,0
1673708753,2.8379709,-60.6548552,0
1673708754,2.8380649,-60.6594457,0
1673708756,2.8380817,-60.6579348,0
1673708758,2.8380918,-60.6564724,0
1673708760,2.8382615,-60.6611747,0
1673708762,2.838264,-60.6625904,0
1673708764,2.8384613,-60.6544472,0
1673708766,2.8385834,-60.6652218,0
1673708768,2.8387118,-60.6571761,0
1673708770,2.8387855,-60.6635482,0
1673708774,2.8388128,-60.6587891,0
1673708775,2.8388181,-60.657322,0
1673708776,2.8388541,-60.6558046,0
1673708777,2.8390146,-60.6605367,0
1673708778,2.8391555,-60.6622325,0
1673708779,2.8393042,-60.6554059,0
1673708780,2.8393206,-60.6594076,0
1673708782,2.8394807,-60.6564781,0
1673708783,2.8395403,-60.6581401,0
1673708785,2.8395608,-60.6566763,0
1673708795,2.8396572,-60.6652037,0
1673708796,2.8397156,-60.6598965,0
1673708797,2.8398957,-60.6615436,0
1673708798,2.8400134,-60.6632433,0
1673708801,2.8400628,-60.65624,0
1673708803,2.8400742,-60.6587462,0
1673708808,2.8402922,-60.6574839,0
1673708818,2.8404925,-60.6592393,0
1673708819,2.840773,-60.6570209,0
1673708820,2.8408505,-60.6581009,0
1673708821,2.841242,-60.6585918,0
1673708822,2.8413461,-60.657651,0
1683636978,2.8307719,-60.697426,0
1683636985,2.8330418,-60.6936232,0
1683636987,2.829758,-60.6970286,0
1683636996,2.8327553,-60.6936458,0
1683637012,2.8316699,-60.6980721,0
1683637013,2.8317484,-60.69805,0
1683637016,2.8343436,-60.6945185,0
1683637024,2.8322054,-60.6933587,0
1683637028,2.8332616,-60.6927368,0
1683637058,2.8335349,-60.6936581,0
1683637065,2.8307557,-60.6952024,0
1683637067,2.8327914,-60.6946122,0
1683637077,2.8335358,-60.6938987,0
1683637084,2.8336693,-60.692973,0
1683637088,2.830824,-60.6975988,0
1683637090,2.8332829,-60.693523,0
1683637092,2.8330658,-60.6938115,0
1683637094,2.8329568,-60.7108047,0
1683637099,2.8315527,-60.6979629,0
1683637105,2.83403,-60.692329,0
1683637110,2.8325843,-60.6983145,0
1683637113,2.8316274,-60.6978314,0
1683637116,2.8316036,-60.6937372,0
1683637130,2.8315683,-60.6980091,0
1683637143,2.8336302,-60.6941323,0
1683637147,2.8357395,-60.6902225,0
1683637149,2.8331409,-60.6939849,0
1683748004,2.8309215,-60.6926577,0
1683830490,2.8403023,-60.706568,0
1683830550,2.8354432,-60.7280511,0
1683830674,2.835625,-60.7288268,0
1683886506,2.831225,-60.7088399,0
1683886512,2.8360484,-60.7114175,0
1683886515,2.8382896,-60.7106041,0
1683886523,2.8333076,-60.7090791,0
1683886526,2.8313559,-60.7091688,0
1683886527,2.8364122,-60.710708,0
1683886563,2.833067,-60.7098605,0
1683886572,2.8367813,-60.7100705,0
1683886574,2.8374644,-60.7085547,0
1683886577,2.8321981,-60.7056305,0
1684682899,2.8351915,-60.7273061,0
1684682903,2.8080547,-60.7272459,1
1684682910,2.8176729,-60.7276287,0
1684682914,2.830048,-60.7048329,0
1684682924,2.8339978,-60.706802,0
1684682928,2.8335179,-60.7083378,0
1684682934,2.830637,-60.7060564,0
1684682937,2.8309821,-60.7051771,0
1684682939,2.8330678,-60.6996284,0
1684682950,2.8312547,-60.6989362,0
1684682955,2.8081339,-60.7263656,0
1685324555,2.8371238,-60.7092941,0
1685324559,2.8335942,-60.7081023,0
1685324561,2.8338076,-60.7084955,0
1685324563,2.8344062,-60.7088132,0
1685324565,2.8316981,-60.7073922,0
1685324569,2.8345189,-60.7070684,0
1685324571,2.8351239,-60.7073648,0
1685324575,2.8351171,-60.7058797,0
1685324579,2.8343967,-60.7055417,0
1685324581,2.8385333,-60.7099811,0
1685324587,2.8305202,-60.7069374,0
1685344706,2.8310712,-60.6994173,0
1685344708,2.8304616,-60.7010744,0
1685344715,2.8131227,-60.7121298,0
1685344718,2.8352439,-60.7028906,0
1685344720,2.8273453,-60.7127626,0
1685344722,2.8298861,-60.7037625,0
1685344724,2.8131179,-60.7122333,0
1685344727,2.8316169,-60.703449,0
1685344731,2.8118869,-60.7119542,0
1685344732,2.8329804,-60.7030578,0
1685344736,2.8094592,-60.711755,0
1685344740,2.8213066,-60.7129756,0
1685344742,2.8094584,-60.7116348,0
1685344744,2.8332993,-60.7021359,0
1685344745,2.8296256,-60.724309,0
1685344751,2.833845,-60.7004409,0
1685344754,2.8302764,-60.7276611,0
1685344757,2.8368438,-60.7025193,0
1685344758,2.8335693,-60.7013017,0
1685344766,2.817471,-60.7128165,0
1685344769,2.8106786,-60.7117933,0
1685344773,2.8290783,-60.7005622,0
1685344774,2.8328723,-60.7000837,0
1685344776,2.8106735,-60.7119107,0
1685344778,2.8298277,-60.7027808,0
1685344779,2.8118815,-60.7120669,0
1685344780,2.8363164,-60.7040218,0
1685344781,2.8339971,-60.6999925,0
1685344783,2.8303002,-60.7277718,0
1685344785,2.8311316,-60.7318743,0
1685344793,2.814299,-60.7122783,0
1685344795,2.814303,-60.7123882,2
1685344796,2.8186519,-60.7129756,0
1685344804,2.8313177,-60.7042442,0
