Source,Target,Distancia
1685344722,8660528720,125.675
1685344722,1685344804,168.011
1685344722,1685344778,112.023
1685344724,1685344779,138.718
1685344724,1685344715,11.507
1685344727,1685344821,94.095
1685344727,1685344804,94.373
1685344727,1685344778,212.34099999999998
1685344731,1685344715,138.792
1685344731,1685344779,12.531
1685344732,1685344821,126.674
1685344732,655057595,227.187
1685344732,1685344744,108.352
1685344732,3831939557,46.623
1685344736,1685344742,13.35
1685344736,2171726908,99.284
1685344736,1712747495,151.784
1685344740,6945484989,91.917
1685344740,2446435751,82.735
1685344742,1685344769,136.817
1685344742,1712747585,92.676
1685344742,1685344736,13.35
1685344744,1685344758,97.389
1685344744,1685344732,108.352
1685344744,1685344718,231.906
1685344744,1685344823,123.76
1685344745,1719383844,97.002
1685344745,1713309005,166.98
1685344745,1713304441,94.087
1685344745,1713304325,100.331
1685344751,1685344774,115.205
1685344751,1685344758,100.395
1685344751,1728469610,246.262
1685344751,1685344781,52.593
1685344754,6948462876,52.396
1685344754,1713304270,92.355
1685344754,1685344783,12.576
1685344757,1685344811,101.421
1685344757,1728469675,95.947
1685344757,1685344806,150.643
1685344758,1685344806,237.766
1685344758,1685344744,97.389
1685344758,1685344751,100.395
1685344758,1685344805,119.093
1685344766,1712774166,103.383
1685344766,4326008861,220.1
1685344769,1685344731,135.54
1685344769,2171726909,89.996
1685344773,1685344808,119.359
1685344773,1700999430,122.666
1685344773,1685344708,164.054
1685344774,1685344751,115.205
1685344774,1685344706,213.511
1685344774,1684682939,55.04
1685344774,1685344805,99.155
1685344776,1685344736,136.127
1685344776,1685344769,13.051
1685344778,1685344826,100.294
1685344778,318385426,31.017
1685344778,1685344722,112.023
1685344778,1685344727,212.34099999999998
1685344779,1712774088,99.2
1685344779,1685344776,135.439
1685344780,1685344811,75.459
1685344781,655057597,249.219
1685344781,1685344751,52.593
1685344783,6935837302,55.155
1685344783,1706461809,104.537
1685344783,1685344754,12.576
1685344785,1706357015,163.789
1685344785,1706356910,66.062
1685344785,1706357081,71.703
1685344785,1720486698,172.74099999999999
1685344793,1426836688,136.736
1685344793,1685344795,12.214
1685344795,1685344724,132.895
1685344795,1712774254,102.481
1685344796,1685344766,132.494
1685344796,1673568353,9.359
1685344804,1685344727,94.373
1685344804,1684682937,110.123
1685344804,1685344722,168.011
1685344805,1685344774,99.155
1685344805,1685344823,97.794
1685344805,1685344758,119.093
1685344805,1685344825,213.215
1685344806,1685344758,237.766
1685344806,1685344718,100.225
1685344806,1685344757,150.643
1685344808,1925415285,23.239
1685344808,1685344820,117.864
1685344811,1685344780,75.459
1685344811,1685344757,101.421
1685344811,1685344718,155.067
1685344820,1925415292,82.432
1685344820,318385422,31.853
1685344821,1685344732,126.674
1685344821,1685344823,107.927
1685344821,1685344727,94.095
1685344821,1685344826,214.309
1685344823,1685344805,97.794
1685344823,1685344821,107.927
1685344823,1685344744,123.76
1685344823,1685344708,213.081
1685344825,1685344708,98.277
1685344825,1685344706,97.851
1685344825,1685344805,213.215
1685344825,1925415285,207.127
1685344826,1685344778,100.294
1685344826,1685344708,101.926
1685344826,1685344821,214.309
1685344826,1687953411,96.03200000000001
1686127862,1713191535,40.781
1686127862,1732502266,13.089
1686127862,1712747402,72.498
1686127868,1673568450,11.569
1686127868,1426836630,96.882
1686127868,1686127934,117.264
1686127870,1712747409,21.041
1686127870,1712747381,38.341
1686127891,1687960919,80.49
1686127891,1686127918,8.42
1686127891,1687960971,87.105
1686127894,1686127915,10.802
1686127894,1687960986,166.82600000000002
1686127900,1426836675,12.535
1686127900,1712747451,129.09
1686127902,1706579281,122.622
1686127902,4289341630,84.329
1686127905,1673568373,96.337
1686127905,8647951930,14.006
1686127908,1686127968,11.768
1686127908,1722288563,75.775
1686127912,1686127891,103.579
1686127912,1687960964,91.526
1686127912,1700543421,7.543
1686127915,1686127894,10.802
1686127915,1687960914,67.35
1686127916,1686127999,94.62
1686127916,1687960935,93.334
1686127916,1706579276,7.704
1686127918,1686127891,8.42
1686127918,1707008201,95.458
1686127918,1700543421,103.611
1686127920,1686127916,96.062
1686127920,1686127935,7.277
1686127920,1687960942,89.769
1686127932,3664587729,46.945
1686127932,6270810632,16.635
1686127932,1426836632,48.522
1686127933,1686127905,132.115
1686127933,1673568347,96.963
1686127933,1673568345,14.12
1686127934,1426836605,12.078
1686127935,1686127998,93.221
1686127935,1686127920,7.277
1686127935,1707008177,90.526
1686127937,4052319253,160.947
1686127937,1712774139,89.641
1686127939,1719383749,165.889
1686127939,1925423331,13.833
1686127943,1686127870,11.919
1686127943,9041244482,15.944
1686127945,1686127920,93.729
1686127945,1687960982,92.28
1686127945,1686127998,7.672
1686127950,1686127868,193.635
1686127950,1925423335,9.604
1686127960,1707008179,35.845
1686127960,1707008200,26.131
1686127963,1686127900,9.677
1686127963,1706579278,110.966
1686127968,1722255880,165.014
1686127968,1721129805,75.745
1686127968,1686127908,11.768
1686127988,1700532510,124.168
1686127988,1686127937,14.393
1686127998,1686127945,7.672
1686127998,1706579275,108.098
1686127998,1707008194,91.025
1686127999,1686127912,95.114
1686127999,1700543423,7.793
1686127999,1687960950,91.965
1686177153,1686177178,71.748
1686177153,1721129703,75.734
1686177153,1722255962,163.44400000000002
1686177153,1722255961,165.40200000000002
1686177178,1686177409,13.441
1686177178,1686177153,71.748
1686177178,1722255878,164.68300000000002
1686177185,1721129850,74.812
1686177185,1721129844,76.663
1686177185,1722255910,164.53400000000002
1686177185,1722256003,167.097
1686177230,1722288426,60.959
1686177230,6926215022,9.323
1686177230,4305352487,95.738
1686177239,1721129661,75.993
1686177239,1721129850,74.865
1686177239,1722256024,164.883
1686177239,1722255943,165.142
1686177277,6270810647,15.275
1686177277,1721129661,74.077
1686177277,1722256189,167.212
1686177409,1721129844,78.952
1686177409,1686177178,13.441
1686177409,1722255808,165.81199999999998
1687953293,1687953309,34.164
1687953293,1728439538,62.478
1687953299,1673708308,16.808
1687953301,1687953325,18.845
1687953301,1673708364,53.179
1687953301,1687953309,148.226
1687953302,1687953382,81.171
1687953302,1687953408,88.011
1687953302,1687953329,321.261
1687953303,1673708338,12.87
1687953304,1687953323,170.586
1687953304,1687953408,147.089
1687953304,1687953390,124.033
1687953305,1687960981,161.317
1687953305,1687953343,291.169
1687953305,1687953381,107.88
1687953306,1067749177,13.741
1687953306,1673708309,74.514
1687953306,3714328148,68.999
1687953309,1687953293,34.164
1687953309,1687953301,148.226
1687953309,1067749168,258.44599999999997
1687953310,1673708370,66.03
1687953310,1067748988,218.767
1687953320,1687953369,194.623
1687953323,1687953405,55.102
1687953323,1687953304,170.586
1687953323,1687953329,85.627
1687953323,1687953335,183.53
1687953324,1687953382,105.855
1687953324,1700999430,106.331
1687953324,1687953411,157.234
1687953325,1687953301,18.845
1687953325,1673708368,76.563
1687953326,1673708286,15.019
1687953326,1673708335,141.868
1687953326,1687953352,70.221
1687953327,1687953408,116.785
1687953327,1687953370,271.271
1687953327,1687953389,75.006
1687953329,1687953348,86.399
1687953329,1687953323,85.627
1687953329,1687953302,321.261
1687953330,3836239857,78.584
1687953330,1687960981,104.31
1687953330,1687960967,48.373
1687953331,1426836741,42.965
1687953331,1687953381,316.672
1687953332,1067748645,72.625
1687953332,1687953412,98.64099999999999
1687953332,1067748686,199.791
1687953335,1687953323,183.53
1687953335,655057579,63.793
1687953343,1426836616,126.272
1687953343,1687953305,291.169
1687953348,1687953382,318.849
1687953348,1687953357,114.358
1687953348,1687953329,86.399
1687953350,1687953415,88.40899999999999
1687953350,3589994403,110.12599999999999
1687953352,3714311039,16.814
1687953352,3714311037,51.471000000000004
1687953356,1067748926,15.648
1687953356,1687953326,70.828
1687953356,1673708334,140.827
1687953357,1687953348,114.358
1687953357,1426836637,85.19399999999999
1687953359,1067748914,94.02
1687953359,1067748858,162.531
1687953359,1687953384,101.762
1687953364,3829824347,214.81
1687953364,2371857128,107.545
1687953369,1687953320,194.623
1687953369,4883562114,324.706
1687953370,1687953327,271.271
1687953370,1687953324,109.693
1687953370,318385426,189.243
1687953381,3836239857,110.868
1687953381,1687953370,99.822
1687953381,1687953331,316.672
1687953382,1687953348,318.849
1687953382,1687953324,105.855
1687953382,1687953302,81.171
1687953384,1067748564,74.218
1687953384,1067748781,174.18
1687953384,1687953359,101.762
1687953385,1067748861,9.824
1687953385,1673708289,71.448
1687953385,6950929455,69.102
1687953389,1426836689,62.065
1687953389,1687953327,75.006
1687953390,1426836742,33.86
1687953390,1687953304,124.033
1687953398,1067748575,15.91
1687953398,1687953410,69.22200000000001
1687953401,1687953385,72.327
1687953401,1067748766,11.828
1687953403,6950929457,69.433
1687953403,3714340858,10.732
1687953405,1687953323,55.102
1687953405,1728438889,141.032
1687953407,1707757192,163.955
1687953407,1673708354,21.77
1687953407,1067748646,107.561
1687953408,1687953304,147.089
1687953408,1687953327,116.785
1687953408,1687953302,88.011
1687953408,1426836624,108.1
1687953410,1067748926,16.342
1687953410,1067748966,80.46000000000001
1687953410,1687953356,24.1
1687953411,1685344773,121.68
1687953411,1685344826,96.03200000000001
1687953411,1687953324,157.234
1687953412,1067748839,52.127
1687953412,1687953332,98.64099999999999
1687953412,1067749164,200.76600000000002
1687953415,1067749008,113.925
1687953415,1067748665,81.518
1687953415,1687953350,88.40899999999999
1687953416,1673708289,139.914
1687953416,1673708342,12.587
1687953416,1687953306,70.839
1687960914,1687960983,77.7
1687960914,1686127945,120.466
1687960915,1700532509,51.847
1687960915,1426836650,53.353
1687960915,1687960969,111.867
1687960916,1687960941,68.866
1687960916,1687960987,96.978
1687960916,1687960962,135.962
1687960916,1687960929,99.749
1687960917,1687960963,11.198
